Nivel,Largo_Patron,Aciertos,Errores,Accuracy,Tiempo_por_Acierto,Racha,Accion
5,5,5,0,1.0,1.46,0,MANTENER
1,2,2,0,1.0,1.14,1,MANTENER
1,2,2,0,1.0,1.15,2,SUBIR
2,3,2,1,0.67,4.76,1,MANTENER
4,5,5,0,1.0,1.36,2,SUBIR
5,5,5,0,1.0,2.0,3,SUBIR
3,4,3,1,0.75,4.28,2,MANTENER
4,5,4,1,0.8,2.94,1,MANTENER
4,5,4,1,0.8,2.67,0,MANTENER
5,5,4,1,0.8,4.13,-1,MANTENER
3,4,4,0,1.0,1.14,0,MANTENER
5,5,5,0,1.0,1.29,1,MANTENER
4,5,5,0,1.0,1.97,2,SUBIR
1,2,2,0,1.0,1.48,3,SUBIR
3,4,3,1,0.75,3.9,2,MANTENER
5,5,4,1,0.8,3.86,1,MANTENER
4,5,5,0,1.0,1.37,2,SUBIR
5,5,5,0,1.0,1.9,3,SUBIR
3,4,4,0,1.0,1.11,4,SUBIR
5,5,5,0,1.0,1.34,5,SUBIR
5,5,4,1,0.8,2.81,4,MANTENER
5,5,5,0,1.0,1.89,5,SUBIR
3,4,2,2,0.5,6.62,4,MANTENER
2,3,3,0,1.0,1.39,5,SUBIR
2,3,3,0,1.0,1.13,5,SUBIR
1,2,1,1,0.5,6.46,4,MANTENER
4,5,4,1,0.8,2.48,3,MANTENER
2,3,2,1,0.67,4.96,2,MANTENER
2,3,2,1,0.67,5.11,1,MANTENER
2,3,2,1,0.67,4.78,0,MANTENER
5,5,4,1,0.8,4.19,-1,MANTENER
3,4,3,1,0.75,2.95,-2,MANTENER
1,2,1,1,0.5,6.19,-3,BAJAR
3,4,3,1,0.75,3.14,-4,MANTENER
3,4,2,2,0.5,4.99,-5,BAJAR
5,5,4,1,0.8,2.47,-5,MANTENER
2,3,2,1,0.67,2.97,-5,MANTENER
3,4,4,0,1.0,1.49,-4,MANTENER
2,3,3,0,1.0,1.69,-3,MANTENER
5,5,3,2,0.6,5.16,-4,MANTENER
2,3,3,0,1.0,1.33,-3,MANTENER
2,3,2,1,0.67,4.45,-4,MANTENER
2,3,2,1,0.67,4.81,-5,MANTENER
2,3,3,0,1.0,1.42,-4,MANTENER
4,5,5,0,1.0,1.85,-3,MANTENER
2,3,3,0,1.0,1.76,-2,MANTENER
5,5,5,0,1.0,1.76,-1,MANTENER
5,5,4,1,0.8,2.8,-2,MANTENER
5,5,5,0,1.0,1.31,-1,MANTENER
1,2,1,1,0.5,4.73,-2,BAJAR
3,4,2,2,0.5,4.56,-3,BAJAR
3,4,3,1,0.75,3.12,-4,MANTENER
4,5,4,1,0.8,2.97,-5,MANTENER
2,3,3,0,1.0,1.96,-4,MANTENER
5,5,4,1,0.8,3.01,-5,MANTENER
2,3,3,0,1.0,1.19,-4,MANTENER
1,2,1,1,0.5,6.62,-5,BAJAR
1,2,2,0,1.0,1.78,-4,MANTENER
2,3,2,1,0.67,5.03,-5,MANTENER
2,3,2,1,0.67,3.18,-5,MANTENER
2,3,2,1,0.67,4.89,-5,MANTENER
2,3,3,0,1.0,1.79,-4,MANTENER
5,5,4,1,0.8,3.98,-5,MANTENER
5,5,5,0,1.0,1.67,-4,MANTENER
2,3,2,1,0.67,4.71,-5,MANTENER
1,2,2,0,1.0,1.89,-4,MANTENER
5,5,4,1,0.8,3.03,-5,MANTENER
2,3,3,0,1.0,1.4,-4,MANTENER
3,4,4,0,1.0,1.24,-3,MANTENER
2,3,3,0,1.0,1.71,-2,MANTENER
3,4,2,2,0.5,5.07,-3,BAJAR
5,5,5,0,1.0,1.66,-2,MANTENER
3,4,4,0,1.0,1.24,-1,MANTENER
5,5,4,1,0.8,3.01,-2,MANTENER
2,3,3,0,1.0,1.77,-1,MANTENER
3,4,4,0,1.0,1.69,0,MANTENER
1,2,1,1,0.5,3.82,-1,MANTENER
2,3,2,1,0.67,3.28,-2,MANTENER
5,5,3,2,0.6,3.71,-3,MANTENER
4,5,4,1,0.8,2.43,-4,MANTENER
3,4,3,1,0.75,3.47,-5,MANTENER
2,3,2,1,0.67,3.16,-5,MANTENER
4,5,5,0,1.0,1.42,-4,MANTENER
2,3,3,0,1.0,1.82,-3,MANTENER
2,3,3,0,1.0,1.15,-2,MANTENER
2,3,2,1,0.67,4.47,-3,MANTENER
5,5,5,0,1.0,1.5,-2,MANTENER
1,2,1,1,0.5,4.32,-3,BAJAR
3,4,3,1,0.75,3.46,-4,MANTENER
5,5,5,0,1.0,1.64,-3,MANTENER
1,2,2,0,1.0,1.31,-2,MANTENER
2,3,2,1,0.67,3.33,-3,MANTENER
5,5,5,0,1.0,1.56,-2,MANTENER
2,3,3,0,1.0,1.24,-1,MANTENER
2,3,2,1,0.67,4.71,-2,MANTENER
4,5,4,1,0.8,2.46,-3,MANTENER
1,2,2,0,1.0,1.23,-2,MANTENER
5,5,5,0,1.0,1.36,-1,MANTENER
2,3,2,1,0.67,4.51,-2,MANTENER
2,3,2,1,0.67,3.81,-3,MANTENER
1,2,2,0,1.0,1.99,-2,MANTENER
2,3,3,0,1.0,1.58,-1,MANTENER
1,2,1,1,0.5,6.59,-2,BAJAR
1,2,2,0,1.0,1.72,-1,MANTENER
2,3,3,0,1.0,1.14,0,MANTENER
1,2,1,1,0.5,3.67,-1,MANTENER
2,3,3,0,1.0,1.39,0,MANTENER
1,2,2,0,1.0,1.34,1,MANTENER
5,5,5,0,1.0,1.29,2,SUBIR
3,4,3,1,0.75,4.22,1,MANTENER
3,4,3,1,0.75,4.0,0,MANTENER
2,3,3,0,1.0,1.93,1,MANTENER
3,4,4,0,1.0,1.27,2,SUBIR
3,4,4,0,1.0,1.4,3,SUBIR
4,5,4,1,0.8,2.99,2,MANTENER
2,3,2,1,0.67,3.41,1,MANTENER
5,5,3,2,0.6,4.81,0,MANTENER
2,3,3,0,1.0,1.37,1,MANTENER
5,5,5,0,1.0,1.38,2,SUBIR
5,5,5,0,1.0,1.82,3,SUBIR
2,3,3,0,1.0,2.0,4,SUBIR
4,5,3,2,0.6,5.13,3,MANTENER
2,3,3,0,1.0,1.33,4,SUBIR
1,2,1,1,0.5,6.84,3,MANTENER
5,5,5,0,1.0,1.6,4,SUBIR
2,3,3,0,1.0,1.63,5,SUBIR
5,5,5,0,1.0,1.79,5,SUBIR
5,5,4,1,0.8,2.38,4,MANTENER
1,2,1,1,0.5,6.02,3,MANTENER
4,5,5,0,1.0,1.88,4,SUBIR
4,5,4,1,0.8,4.04,3,MANTENER
3,4,3,1,0.75,2.88,2,MANTENER
5,5,4,1,0.8,3.4,1,MANTENER
3,4,4,0,1.0,1.49,2,SUBIR
1,2,1,1,0.5,6.03,1,MANTENER
3,4,3,1,0.75,3.62,0,MANTENER
1,2,2,0,1.0,1.96,1,MANTENER
5,5,5,0,1.0,1.83,2,SUBIR
5,5,5,0,1.0,1.68,3,SUBIR
3,4,4,0,1.0,1.14,4,SUBIR
3,4,4,0,1.0,1.48,5,SUBIR
4,5,5,0,1.0,1.55,5,SUBIR
5,5,5,0,1.0,1.75,5,SUBIR
3,4,2,2,0.5,4.61,4,MANTENER
5,5,5,0,1.0,1.87,5,SUBIR
3,4,2,2,0.5,4.82,4,MANTENER
4,5,5,0,1.0,1.78,5,SUBIR
1,2,2,0,1.0,1.37,5,SUBIR
3,4,3,1,0.75,3.7,4,MANTENER
5,5,3,2,0.6,3.64,3,MANTENER
2,3,2,1,0.67,4.28,2,MANTENER
5,5,4,1,0.8,2.88,1,MANTENER
3,4,4,0,1.0,1.75,2,SUBIR
5,5,4,1,0.8,2.65,1,MANTENER
3,4,2,2,0.5,6.48,0,MANTENER
1,2,2,0,1.0,1.28,1,MANTENER
1,2,2,0,1.0,1.44,2,SUBIR
3,4,4,0,1.0,1.56,3,SUBIR
5,5,4,1,0.8,3.7,2,MANTENER
4,5,4,1,0.8,3.28,1,MANTENER
1,2,1,1,0.5,6.52,0,MANTENER
1,2,2,0,1.0,1.33,1,MANTENER
4,5,3,2,0.6,5.53,0,MANTENER
5,5,4,1,0.8,2.45,-1,MANTENER
2,3,2,1,0.67,3.49,-2,MANTENER
3,4,4,0,1.0,1.54,-1,MANTENER
2,3,3,0,1.0,1.46,0,MANTENER
3,4,4,0,1.0,1.2,1,MANTENER
5,5,4,1,0.8,2.72,0,MANTENER
4,5,5,0,1.0,1.35,1,MANTENER
5,5,5,0,1.0,1.95,2,SUBIR
1,2,1,1,0.5,4.71,1,MANTENER
2,3,3,0,1.0,1.99,2,SUBIR
4,5,4,1,0.8,3.66,1,MANTENER
4,5,4,1,0.8,3.51,0,MANTENER
3,4,4,0,1.0,1.28,1,MANTENER
4,5,3,2,0.6,4.22,0,MANTENER
1,2,2,0,1.0,1.48,1,MANTENER
4,5,5,0,1.0,1.43,2,SUBIR
4,5,4,1,0.8,2.71,1,MANTENER
5,5,5,0,1.0,1.47,2,SUBIR
5,5,4,1,0.8,3.55,1,MANTENER
2,3,3,0,1.0,1.21,2,SUBIR
2,3,2,1,0.67,4.72,1,MANTENER
3,4,3,1,0.75,3.87,0,MANTENER
1,2,1,1,0.5,6.26,-1,MANTENER
5,5,5,0,1.0,1.8,0,MANTENER
1,2,2,0,1.0,1.3,1,MANTENER
5,5,5,0,1.0,1.52,2,SUBIR
3,4,2,2,0.5,6.77,1,MANTENER
2,3,2,1,0.67,4.63,0,MANTENER
3,4,4,0,1.0,1.63,1,MANTENER
5,5,4,1,0.8,2.72,0,MANTENER
3,4,4,0,1.0,1.6,1,MANTENER
1,2,2,0,1.0,1.67,2,SUBIR
2,3,3,0,1.0,1.61,3,SUBIR
4,5,4,1,0.8,2.91,2,MANTENER
2,3,3,0,1.0,1.75,3,SUBIR
2,3,3,0,1.0,1.43,4,SUBIR
4,5,3,2,0.6,3.79,3,MANTENER
1,2,1,1,0.5,3.66,2,MANTENER
2,3,2,1,0.67,4.39,1,MANTENER
3,4,4,0,1.0,1.28,2,SUBIR
5,5,4,1,0.8,2.34,1,MANTENER
4,5,4,1,0.8,3.03,0,MANTENER
2,3,3,0,1.0,1.41,1,MANTENER
4,5,5,0,1.0,1.72,2,SUBIR
1,2,2,0,1.0,1.39,3,SUBIR
4,5,4,1,0.8,2.78,2,MANTENER
3,4,2,2,0.5,4.99,1,MANTENER
5,5,4,1,0.8,3.99,0,MANTENER
3,4,2,2,0.5,4.9,-1,MANTENER
1,2,2,0,1.0,1.69,0,MANTENER
3,4,4,0,1.0,1.48,1,MANTENER
5,5,3,2,0.6,5.54,0,MANTENER
3,4,4,0,1.0,1.29,1,MANTENER
5,5,5,0,1.0,1.24,2,SUBIR
1,2,1,1,0.5,5.39,1,MANTENER
2,3,3,0,1.0,1.77,2,SUBIR
5,5,4,1,0.8,4.2,1,MANTENER
5,5,4,1,0.8,2.54,0,MANTENER
5,5,4,1,0.8,2.75,-1,MANTENER
5,5,4,1,0.8,3.9,-2,MANTENER
3,4,2,2,0.5,5.49,-3,BAJAR
5,5,5,0,1.0,1.44,-2,MANTENER
1,2,2,0,1.0,1.95,-1,MANTENER
2,3,2,1,0.67,4.14,-2,MANTENER
4,5,4,1,0.8,3.29,-3,MANTENER
5,5,5,0,1.0,1.96,-2,MANTENER
5,5,4,1,0.8,3.7,-3,MANTENER
4,5,3,2,0.6,3.66,-4,MANTENER
4,5,3,2,0.6,5.33,-5,MANTENER
3,4,3,1,0.75,3.84,-5,MANTENER
1,2,1,1,0.5,5.66,-5,BAJAR
1,2,1,1,0.5,4.05,-5,BAJAR
4,5,5,0,1.0,1.23,-4,MANTENER
3,4,3,1,0.75,3.53,-5,MANTENER
3,4,4,0,1.0,1.55,-4,MANTENER
5,5,4,1,0.8,2.42,-5,MANTENER
3,4,2,2,0.5,5.79,-5,BAJAR
5,5,4,1,0.8,3.89,-5,MANTENER
5,5,5,0,1.0,1.54,-4,MANTENER
2,3,3,0,1.0,1.46,-3,MANTENER
4,5,4,1,0.8,3.27,-4,MANTENER
2,3,3,0,1.0,1.39,-3,MANTENER
5,5,3,2,0.6,3.16,-4,MANTENER
5,5,4,1,0.8,3.55,-5,MANTENER
5,5,4,1,0.8,2.34,-5,MANTENER
3,4,4,0,1.0,1.76,-4,MANTENER
1,2,2,0,1.0,1.12,-3,MANTENER
1,2,1,1,0.5,5.43,-4,BAJAR
3,4,3,1,0.75,3.04,-5,MANTENER
4,5,5,0,1.0,1.66,-4,MANTENER
2,3,2,1,0.67,4.05,-5,MANTENER
1,2,1,1,0.5,3.64,-5,BAJAR
1,2,1,1,0.5,6.41,-5,BAJAR
4,5,3,2,0.6,3.61,-5,MANTENER
1,2,1,1,0.5,5.99,-5,BAJAR
4,5,5,0,1.0,1.23,-4,MANTENER
3,4,4,0,1.0,1.73,-3,MANTENER
3,4,2,2,0.5,6.14,-4,BAJAR
5,5,5,0,1.0,1.52,-3,MANTENER
5,5,4,1,0.8,3.96,-4,MANTENER
5,5,5,0,1.0,1.24,-3,MANTENER
4,5,4,1,0.8,3.92,-4,MANTENER
2,3,2,1,0.67,5.14,-5,MANTENER
5,5,3,2,0.6,4.5,-5,MANTENER
3,4,4,0,1.0,1.78,-4,MANTENER
1,2,1,1,0.5,6.57,-5,BAJAR
4,5,4,1,0.8,2.46,-5,MANTENER
1,2,1,1,0.5,5.6,-5,BAJAR
3,4,3,1,0.75,2.54,-5,MANTENER
4,5,5,0,1.0,1.16,-4,MANTENER
1,2,1,1,0.5,5.45,-5,BAJAR
3,4,3,1,0.75,2.94,-5,MANTENER
2,3,2,1,0.67,4.37,-5,MANTENER
5,5,3,2,0.6,3.7,-5,MANTENER
5,5,5,0,1.0,1.86,-4,MANTENER
1,2,2,0,1.0,1.91,-3,MANTENER
1,2,2,0,1.0,1.41,-2,MANTENER
2,3,2,1,0.67,3.66,-3,MANTENER
2,3,2,1,0.67,3.43,-4,MANTENER
5,5,4,1,0.8,2.86,-5,MANTENER
3,4,4,0,1.0,1.5,-4,MANTENER
3,4,2,2,0.5,4.53,-5,BAJAR
2,3,2,1,0.67,3.52,-5,MANTENER
4,5,3,2,0.6,3.81,-5,MANTENER
1,2,1,1,0.5,5.24,-5,BAJAR
4,5,4,1,0.8,2.53,-5,MANTENER
2,3,2,1,0.67,4.69,-5,MANTENER
1,2,1,1,0.5,5.54,-5,BAJAR
3,4,4,0,1.0,1.62,-4,MANTENER
2,3,2,1,0.67,2.89,-5,MANTENER
5,5,4,1,0.8,3.04,-5,MANTENER
3,4,3,1,0.75,2.85,-5,MANTENER
3,4,3,1,0.75,4.14,-5,MANTENER
3,4,3,1,0.75,2.84,-5,MANTENER
1,2,2,0,1.0,1.27,-4,MANTENER
2,3,2,1,0.67,2.71,-5,MANTENER
1,2,1,1,0.5,4.48,-5,BAJAR
2,3,2,1,0.67,4.25,-5,MANTENER
3,4,3,1,0.75,3.1,-5,MANTENER
3,4,3,1,0.75,2.74,-5,MANTENER
1,2,1,1,0.5,4.49,-5,BAJAR
2,3,2,1,0.67,4.34,-5,MANTENER
4,5,5,0,1.0,1.54,-4,MANTENER
3,4,3,1,0.75,3.01,-5,MANTENER
5,5,3,2,0.6,5.27,-5,MANTENER
4,5,4,1,0.8,3.19,-5,MANTENER
3,4,3,1,0.75,3.15,-5,MANTENER
4,5,3,2,0.6,4.87,-5,MANTENER
3,4,3,1,0.75,3.51,-5,MANTENER
1,2,1,1,0.5,4.45,-5,BAJAR
2,3,3,0,1.0,1.7,-4,MANTENER
5,5,4,1,0.8,3.8,-5,MANTENER
4,5,4,1,0.8,3.44,-5,MANTENER
4,5,4,1,0.8,3.73,-5,MANTENER
5,5,4,1,0.8,3.49,-5,MANTENER
2,3,2,1,0.67,3.21,-5,MANTENER
2,3,2,1,0.67,4.5,-5,MANTENER
3,4,4,0,1.0,1.14,-4,MANTENER
5,5,4,1,0.8,3.39,-5,MANTENER
1,2,1,1,0.5,6.68,-5,BAJAR
2,3,3,0,1.0,1.79,-4,MANTENER
4,5,5,0,1.0,1.52,-3,MANTENER
1,2,1,1,0.5,6.0,-4,BAJAR
4,5,4,1,0.8,3.25,-5,MANTENER
5,5,5,0,1.0,1.86,-4,MANTENER
1,2,1,1,0.5,4.4,-5,BAJAR
2,3,3,0,1.0,1.27,-4,MANTENER
4,5,4,1,0.8,2.4,-5,MANTENER
1,2,2,0,1.0,1.19,-4,MANTENER
4,5,3,2,0.6,4.31,-5,MANTENER
1,2,2,0,1.0,1.36,-4,MANTENER
4,5,4,1,0.8,3.93,-5,MANTENER
1,2,1,1,0.5,3.7,-5,BAJAR
3,4,4,0,1.0,1.43,-4,MANTENER
2,3,2,1,0.67,5.25,-5,MANTENER
2,3,3,0,1.0,1.53,-4,MANTENER
2,3,3,0,1.0,1.53,-3,MANTENER
4,5,5,0,1.0,1.86,-2,MANTENER
1,2,1,1,0.5,5.43,-3,BAJAR
4,5,4,1,0.8,3.97,-4,MANTENER
5,5,3,2,0.6,3.72,-5,MANTENER
1,2,2,0,1.0,1.76,-4,MANTENER
4,5,4,1,0.8,2.96,-5,MANTENER
3,4,4,0,1.0,1.65,-4,MANTENER
3,4,4,0,1.0,1.57,-3,MANTENER
2,3,3,0,1.0,1.24,-2,MANTENER
3,4,3,1,0.75,2.68,-3,MANTENER
5,5,5,0,1.0,1.43,-2,MANTENER
2,3,2,1,0.67,4.07,-3,MANTENER
1,2,2,0,1.0,1.96,-2,MANTENER
2,3,3,0,1.0,1.77,-1,MANTENER
2,3,3,0,1.0,1.32,0,MANTENER
4,5,3,2,0.6,4.12,-1,MANTENER
3,4,3,1,0.75,3.86,-2,MANTENER
3,4,3,1,0.75,4.28,-3,MANTENER
1,2,1,1,0.5,5.91,-4,BAJAR
2,3,3,0,1.0,1.5,-3,MANTENER
4,5,5,0,1.0,1.56,-2,MANTENER
3,4,3,1,0.75,4.05,-3,MANTENER
2,3,2,1,0.67,4.72,-4,MANTENER
2,3,2,1,0.67,2.92,-5,MANTENER
1,2,1,1,0.5,6.09,-5,BAJAR
4,5,4,1,0.8,2.84,-5,MANTENER
1,2,2,0,1.0,1.4,-4,MANTENER
4,5,5,0,1.0,1.63,-3,MANTENER
3,4,3,1,0.75,2.74,-4,MANTENER
4,5,5,0,1.0,1.22,-3,MANTENER
2,3,3,0,1.0,1.33,-2,MANTENER
4,5,5,0,1.0,1.46,-1,MANTENER
5,5,5,0,1.0,1.19,0,MANTENER
1,2,1,1,0.5,6.82,-1,MANTENER
3,4,4,0,1.0,1.51,0,MANTENER
4,5,4,1,0.8,3.71,-1,MANTENER
5,5,5,0,1.0,1.48,0,MANTENER
3,4,2,2,0.5,6.94,-1,MANTENER
5,5,4,1,0.8,2.81,-2,MANTENER
1,2,1,1,0.5,4.96,-3,BAJAR
1,2,2,0,1.0,1.25,-2,MANTENER
1,2,1,1,0.5,5.15,-3,BAJAR
1,2,1,1,0.5,6.31,-4,BAJAR
1,2,2,0,1.0,1.78,-3,MANTENER
4,5,5,0,1.0,1.67,-2,MANTENER
5,5,5,0,1.0,1.71,-1,MANTENER
4,5,4,1,0.8,2.88,-2,MANTENER
5,5,5,0,1.0,1.22,-1,MANTENER
4,5,5,0,1.0,1.86,0,MANTENER
5,5,3,2,0.6,4.18,-1,MANTENER
3,4,3,1,0.75,3.87,-2,MANTENER
2,3,2,1,0.67,3.66,-3,MANTENER
5,5,4,1,0.8,3.27,-4,MANTENER
2,3,3,0,1.0,1.15,-3,MANTENER
2,3,2,1,0.67,3.33,-4,MANTENER
5,5,4,1,0.8,2.28,-5,MANTENER
3,4,2,2,0.5,5.77,-5,BAJAR
3,4,3,1,0.75,2.87,-5,MANTENER
5,5,5,0,1.0,1.2,-4,MANTENER
4,5,3,2,0.6,3.57,-5,MANTENER
3,4,3,1,0.75,4.45,-5,MANTENER
1,2,2,0,1.0,1.54,-4,MANTENER
1,2,1,1,0.5,3.76,-5,BAJAR
4,5,5,0,1.0,1.71,-4,MANTENER
2,3,3,0,1.0,1.15,-3,MANTENER
4,5,4,1,0.8,3.3,-4,MANTENER
2,3,3,0,1.0,1.33,-3,MANTENER
3,4,4,0,1.0,1.22,-2,MANTENER
4,5,4,1,0.8,4.11,-3,MANTENER
5,5,5,0,1.0,1.55,-2,MANTENER
3,4,3,1,0.75,3.9,-3,MANTENER
5,5,4,1,0.8,2.4,-4,MANTENER
1,2,1,1,0.5,6.99,-5,BAJAR
4,5,4,1,0.8,4.3,-5,MANTENER
2,3,2,1,0.67,5.08,-5,MANTENER
5,5,5,0,1.0,1.93,-4,MANTENER
3,4,3,1,0.75,2.65,-5,MANTENER
4,5,4,1,0.8,2.37,-5,MANTENER
3,4,3,1,0.75,4.26,-5,MANTENER
4,5,5,0,1.0,1.54,-4,MANTENER
2,3,2,1,0.67,2.7,-5,MANTENER
4,5,5,0,1.0,1.99,-4,MANTENER
1,2,1,1,0.5,3.74,-5,BAJAR
4,5,5,0,1.0,1.58,-4,MANTENER
4,5,4,1,0.8,2.65,-5,MANTENER
2,3,2,1,0.67,2.99,-5,MANTENER
2,3,3,0,1.0,1.52,-4,MANTENER
2,3,3,0,1.0,1.67,-3,MANTENER
5,5,3,2,0.6,5.21,-4,MANTENER
5,5,3,2,0.6,4.26,-5,MANTENER
3,4,4,0,1.0,1.14,-4,MANTENER
5,5,4,1,0.8,3.91,-5,MANTENER
1,2,2,0,1.0,1.92,-4,MANTENER
2,3,2,1,0.67,3.0,-5,MANTENER
4,5,4,1,0.8,3.65,-5,MANTENER
2,3,2,1,0.67,5.14,-5,MANTENER
5,5,5,0,1.0,1.29,-4,MANTENER
4,5,5,0,1.0,1.79,-3,MANTENER
2,3,2,1,0.67,2.75,-4,MANTENER
1,2,2,0,1.0,1.18,-3,MANTENER
4,5,4,1,0.8,3.63,-4,MANTENER
3,4,2,2,0.5,5.68,-5,BAJAR
1,2,1,1,0.5,5.51,-5,BAJAR
1,2,2,0,1.0,1.68,-4,MANTENER
1,2,2,0,1.0,1.46,-3,MANTENER
5,5,5,0,1.0,1.86,-2,MANTENER
1,2,2,0,1.0,1.26,-1,MANTENER
3,4,4,0,1.0,1.15,0,MANTENER
4,5,5,0,1.0,1.92,1,MANTENER
3,4,2,2,0.5,4.33,0,MANTENER
5,5,4,1,0.8,4.21,-1,MANTENER
5,5,5,0,1.0,1.24,0,MANTENER
4,5,5,0,1.0,1.86,1,MANTENER
5,5,5,0,1.0,1.51,2,SUBIR
2,3,2,1,0.67,4.78,1,MANTENER
5,5,5,0,1.0,1.78,2,SUBIR
4,5,5,0,1.0,1.19,3,SUBIR
2,3,3,0,1.0,1.82,4,SUBIR
2,3,2,1,0.67,4.62,3,MANTENER
2,3,2,1,0.67,4.7,2,MANTENER
4,5,5,0,1.0,1.42,3,SUBIR
4,5,5,0,1.0,1.73,4,SUBIR
4,5,5,0,1.0,1.91,5,SUBIR
5,5,5,0,1.0,1.81,5,SUBIR
4,5,5,0,1.0,1.61,5,SUBIR
3,4,4,0,1.0,1.44,5,SUBIR
4,5,5,0,1.0,1.61,5,SUBIR
4,5,4,1,0.8,2.97,4,MANTENER
5,5,4,1,0.8,2.84,3,MANTENER
2,3,2,1,0.67,4.58,2,MANTENER
4,5,4,1,0.8,3.89,1,MANTENER
4,5,5,0,1.0,1.25,2,SUBIR
5,5,4,1,0.8,3.61,1,MANTENER
2,3,3,0,1.0,1.33,2,SUBIR
1,2,2,0,1.0,1.41,3,SUBIR
4,5,4,1,0.8,4.18,2,MANTENER
1,2,1,1,0.5,6.16,1,MANTENER
3,4,4,0,1.0,1.72,2,SUBIR
2,3,3,0,1.0,1.24,3,SUBIR
2,3,3,0,1.0,1.25,4,SUBIR
1,2,2,0,1.0,1.16,5,SUBIR
4,5,5,0,1.0,1.81,5,SUBIR
1,2,2,0,1.0,1.13,5,SUBIR
4,5,5,0,1.0,1.48,5,SUBIR
2,3,3,0,1.0,1.89,5,SUBIR
2,3,2,1,0.67,5.16,4,MANTENER
5,5,5,0,1.0,1.18,5,SUBIR
2,3,3,0,1.0,1.73,5,SUBIR
3,4,4,0,1.0,1.56,5,SUBIR
4,5,4,1,0.8,2.84,4,MANTENER
5,5,4,1,0.8,2.66,3,MANTENER
3,4,4,0,1.0,1.37,4,SUBIR
1,2,1,1,0.5,4.15,3,MANTENER
5,5,4,1,0.8,3.04,2,MANTENER
4,5,5,0,1.0,1.49,3,SUBIR
2,3,3,0,1.0,1.18,4,SUBIR
5,5,4,1,0.8,3.56,3,MANTENER
1,2,2,0,1.0,1.26,4,SUBIR
4,5,4,1,0.8,2.61,3,MANTENER
2,3,3,0,1.0,1.94,4,SUBIR
5,5,4,1,0.8,3.57,3,MANTENER
3,4,2,2,0.5,6.92,2,MANTENER
1,2,1,1,0.5,6.24,1,MANTENER
1,2,1,1,0.5,4.3,0,MANTENER
5,5,5,0,1.0,1.91,1,MANTENER
3,4,2,2,0.5,5.65,0,MANTENER
3,4,3,1,0.75,4.19,-1,MANTENER
1,2,2,0,1.0,1.48,0,MANTENER
4,5,4,1,0.8,3.79,-1,MANTENER
3,4,4,0,1.0,1.82,0,MANTENER
4,5,5,0,1.0,1.36,1,MANTENER
5,5,5,0,1.0,1.64,2,SUBIR
2,3,3,0,1.0,1.76,3,SUBIR
5,5,4,1,0.8,3.7,2,MANTENER
1,2,1,1,0.5,3.96,1,MANTENER
4,5,5,0,1.0,1.12,2,SUBIR
4,5,5,0,1.0,1.64,3,SUBIR
5,5,4,1,0.8,2.63,2,MANTENER
3,4,4,0,1.0,1.78,3,SUBIR
3,4,4,0,1.0,1.69,4,SUBIR
5,5,5,0,1.0,1.88,5,SUBIR
3,4,3,1,0.75,3.83,4,MANTENER
5,5,5,0,1.0,1.88,5,SUBIR
3,4,3,1,0.75,4.1,4,MANTENER
2,3,2,1,0.67,2.98,3,MANTENER
2,3,3,0,1.0,1.82,4,SUBIR
5,5,5,0,1.0,1.84,5,SUBIR
4,5,4,1,0.8,3.27,4,MANTENER
3,4,4,0,1.0,1.48,5,SUBIR
3,4,2,2,0.5,5.24,4,MANTENER
2,3,3,0,1.0,1.41,5,SUBIR
5,5,4,1,0.8,2.27,4,MANTENER
4,5,5,0,1.0,1.33,5,SUBIR
4,5,4,1,0.8,3.35,4,MANTENER
3,4,4,0,1.0,1.62,5,SUBIR
1,2,1,1,0.5,5.06,4,MANTENER
1,2,2,0,1.0,2.0,5,SUBIR
5,5,5,0,1.0,1.96,5,SUBIR
2,3,3,0,1.0,1.99,5,SUBIR
1,2,1,1,0.5,6.04,4,MANTENER
5,5,4,1,0.8,4.33,3,MANTENER
4,5,4,1,0.8,4.33,2,MANTENER
4,5,4,1,0.8,3.79,1,MANTENER
5,5,5,0,1.0,1.28,2,SUBIR
2,3,3,0,1.0,1.6,3,SUBIR
5,5,5,0,1.0,1.97,4,SUBIR
5,5,3,2,0.6,4.46,3,MANTENER
4,5,3,2,0.6,4.37,2,MANTENER
5,5,4,1,0.8,2.33,1,MANTENER
4,5,4,1,0.8,4.3,0,MANTENER
4,5,4,1,0.8,2.32,-1,MANTENER
4,5,4,1,0.8,3.9,-2,MANTENER
2,3,3,0,1.0,1.46,-1,MANTENER
3,4,3,1,0.75,3.19,-2,MANTENER
1,2,1,1,0.5,6.71,-3,BAJAR
2,3,3,0,1.0,1.11,-2,MANTENER
1,2,2,0,1.0,1.85,-1,MANTENER
5,5,4,1,0.8,4.27,-2,MANTENER
5,5,4,1,0.8,3.72,-3,MANTENER
3,4,4,0,1.0,1.24,-2,MANTENER
3,4,4,0,1.0,1.34,-1,MANTENER
3,4,4,0,1.0,1.49,0,MANTENER
4,5,5,0,1.0,1.61,1,MANTENER
2,3,2,1,0.67,4.56,0,MANTENER
1,2,2,0,1.0,1.62,1,MANTENER
4,5,4,1,0.8,2.44,0,MANTENER
3,4,3,1,0.75,4.35,-1,MANTENER
3,4,3,1,0.75,4.13,-2,MANTENER
